id	image_path	input	output
2665_enriched.hrc	image_generator/data/images/2665_empty_0_high-angle_shot_3_original.png	take the paper to the bathroom	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'paper', 'bbox_2d': '<MISSING>'}, {'name': 'Goal', 'surface': 'bathroom', 'bbox_2d': '<ROOM>'}]}]
2665_enriched.hrc	image_generator/data/images/2665_empty_0_close-up_shot_3_original.png	take the paper to the bathroom	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'paper', 'bbox_2d': '<MISSING>'}, {'name': 'Goal', 'surface': 'bathroom', 'bbox_2d': '<ROOM>'}]}]
2667_enriched.hrc	image_generator/data/images/2667_full_3_close-up_shot_2_original.png	take the phone on the couch	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'phone', 'bbox_2d': [384, 549, 840, 757]}]}]
2667_enriched.hrc	image_generator/data/images/2667_full_3_close-up_shot_4_original.png	take the phone on the couch	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'phone', 'bbox_2d': [399, 618, 894, 885]}]}]
2667_enriched.hrc	image_generator/data/images/2667_empty_3_close-up_shot_2_original.png	take the phone on the couch	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'phone', 'bbox_2d': [355, 611, 690, 753]}]}]
2667_enriched.hrc	image_generator/data/images/2667_empty_3_close-up_shot_4_original.png	take the phone on the couch	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'phone', 'bbox_2d': [253, 604, 587, 747]}]}]
2667_enriched.hrc	image_generator/data/images/2667_partial_2_close-up_shot_3_original.png	take the phone on the couch	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'phone', 'bbox_2d': [148, 559, 459, 945]}]}]
2667_enriched.hrc	image_generator/data/images/2667_partial_2_close-up_shot_2_original.png	take the phone on the couch	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'phone', 'bbox_2d': [434, 683, 639, 793]}]}]
2669_enriched.hrc	image_generator/data/images/2669_empty_0_high-angle_shot_1_original.png	take the stool to the floor lamp	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'stool', 'bbox_2d': [452, 651, 571, 762]}, {'name': 'Beneficiary', 'surface': 'lamp', 'bbox_2d': '<MISSING>'}]}]
2669_enriched.hrc	image_generator/data/images/2669_empty_0_close-up_shot_1_original.png	take the stool to the floor lamp	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'stool', 'bbox_2d': [0, 551, 124, 622]}, {'name': 'Beneficiary', 'surface': 'lamp', 'bbox_2d': '<MISSING>'}]}]
2669_enriched.hrc	image_generator/data/images/2669_partial_2_close-up_shot_1_original.png	take the stool to the floor lamp	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'stool', 'bbox_2d': '<MISSING>'}, {'name': 'Beneficiary', 'surface': 'lamp', 'bbox_2d': '<MISSING>'}]}]
2669_enriched.hrc	image_generator/data/images/2669_partial_2_long_shot_2_original.png	take the stool to the floor lamp	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'stool', 'bbox_2d': [918, 588, 1021, 760]}, {'name': 'Beneficiary', 'surface': 'lamp', 'bbox_2d': '<MISSING>'}]}]
2651_enriched.hrc	image_generator/data/images/2651_full_1_close-up_shot_2_original.png	grab the bottle	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'bottle', 'bbox_2d': [403, 270, 592, 940]}]}]
2651_enriched.hrc	image_generator/data/images/2651_full_1_close-up_shot_4_original.png	grab the bottle	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'bottle', 'bbox_2d': [407, 155, 618, 917]}]}]
2651_enriched.hrc	image_generator/data/images/2651_empty_0_high-angle_shot_3_original.png	grab the bottle	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'bottle', 'bbox_2d': [337, 364, 399, 481]}]}]
2651_enriched.hrc	image_generator/data/images/2651_empty_0_high-angle_shot_2_original.png	grab the bottle	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'bottle', 'bbox_2d': '<MISSING>'}]}]
2640_enriched.hrc	image_generator/data/images/2640_full_3_close-up_shot_4_original.png	close the case on the bed	[{'frame': 'CLOSURE', 'elements': [{'name': 'Containing_object', 'surface': 'case', 'bbox_2d': [337, 490, 713, 700]}]}]
2640_enriched.hrc	image_generator/data/images/2640_full_3_close-up_shot_1_original.png	close the case on the bed	[{'frame': 'CLOSURE', 'elements': [{'name': 'Containing_object', 'surface': 'case', 'bbox_2d': [366, 532, 888, 835]}]}]
2640_enriched.hrc	image_generator/data/images/2640_empty_3_close-up_shot_2_original.png	close the case on the bed	[{'frame': 'CLOSURE', 'elements': [{'name': 'Containing_object', 'surface': 'case', 'bbox_2d': [246, 372, 772, 812]}]}]
2640_enriched.hrc	image_generator/data/images/2640_empty_3_close-up_shot_4_original.png	close the case on the bed	[{'frame': 'CLOSURE', 'elements': [{'name': 'Containing_object', 'surface': 'case', 'bbox_2d': [244, 345, 737, 742]}]}]
2640_enriched.hrc	image_generator/data/images/2640_partial_2_low-angle_shot_1_original.png	close the case on the bed	[{'frame': 'CLOSURE', 'elements': [{'name': 'Containing_object', 'surface': 'case', 'bbox_2d': '<MISSING>'}]}]
2640_enriched.hrc	image_generator/data/images/2640_partial_1_close-up_shot_3_original.png	close the case on the bed	[{'frame': 'CLOSURE', 'elements': [{'name': 'Containing_object', 'surface': 'case', 'bbox_2d': [150, 442, 782, 906]}]}]
2659_enriched.hrc	image_generator/data/images/2659_full_1_close-up_shot_2_original.png	move to the fridge	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'fridge', 'bbox_2d': [88, 5, 759, 1018]}]}]
2659_enriched.hrc	image_generator/data/images/2659_full_1_close-up_shot_1_original.png	move to the fridge	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'fridge', 'bbox_2d': [415, 44, 1017, 1017]}]}]
2659_enriched.hrc	image_generator/data/images/2659_empty_0_wide_shot_3_original.png	move to the fridge	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'fridge', 'bbox_2d': [179, 383, 367, 677]}]}]
2659_enriched.hrc	image_generator/data/images/2659_empty_0_wide_shot_2_original.png	move to the fridge	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'fridge', 'bbox_2d': [607, 400, 779, 608]}]}]
2642_enriched.hrc	image_generator/data/images/2642_full_1_close-up_shot_4_original.png	close the jar	[{'frame': 'CLOSURE', 'elements': [{'name': 'Containing_object', 'surface': 'jar', 'bbox_2d': [389, 348, 645, 888]}]}]
2642_enriched.hrc	image_generator/data/images/2642_full_1_close-up_shot_1_original.png	close the jar	[{'frame': 'CLOSURE', 'elements': [{'name': 'Containing_object', 'surface': 'jar', 'bbox_2d': [367, 316, 653, 883]}]}]
2642_enriched.hrc	image_generator/data/images/2642_empty_0_close-up_shot_3_original.png	close the jar	[{'frame': 'CLOSURE', 'elements': [{'name': 'Containing_object', 'surface': 'jar', 'bbox_2d': [236, 532, 408, 797]}]}]
2642_enriched.hrc	image_generator/data/images/2642_empty_0_close-up_shot_1_original.png	close the jar	[{'frame': 'CLOSURE', 'elements': [{'name': 'Containing_object', 'surface': 'jar', 'bbox_2d': [634, 845, 703, 1018]}]}]
2652_enriched.hrc	image_generator/data/images/2652_full_3_close-up_shot_1_original.png	grab the pillow at the left of the couch	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'pillow', 'bbox_2d': [13, 335, 783, 893]}]}]
2652_enriched.hrc	image_generator/data/images/2652_full_3_high-angle_shot_3_original.png	grab the pillow at the left of the couch	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'pillow', 'bbox_2d': [138, 228, 444, 543]}]}]
2652_enriched.hrc	image_generator/data/images/2652_empty_0_close-up_shot_3_original.png	grab the pillow at the left of the couch	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'pillow', 'bbox_2d': [316, 194, 715, 475]}]}]
2652_enriched.hrc	image_generator/data/images/2652_empty_0_close-up_shot_2_original.png	grab the pillow at the left of the couch	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'pillow', 'bbox_2d': [376, 181, 781, 610]}]}]
2652_enriched.hrc	image_generator/data/images/2652_partial_2_close-up_shot_3_original.png	grab the pillow at the left of the couch	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'pillow', 'bbox_2d': '<MISSING>'}]}]
2652_enriched.hrc	image_generator/data/images/2652_partial_2_close-up_shot_2_original.png	grab the pillow at the left of the couch	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'pillow', 'bbox_2d': [2, 96, 536, 823]}]}]
2663_enriched.hrc	image_generator/data/images/2663_full_3_close-up_shot_2_original.png	take the apple at the left of the box	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'apple', 'bbox_2d': [192, 571, 428, 798]}]}]
2663_enriched.hrc	image_generator/data/images/2663_full_3_close-up_shot_4_original.png	take the apple at the left of the box	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'apple', 'bbox_2d': [158, 568, 481, 903]}]}]
2663_enriched.hrc	image_generator/data/images/2663_empty_0_close-up_shot_3_original.png	take the apple at the left of the box	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'apple', 'bbox_2d': [59, 661, 237, 823]}]}]
2663_enriched.hrc	image_generator/data/images/2663_empty_0_close-up_shot_4_original.png	take the apple at the left of the box	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'apple', 'bbox_2d': [767, 575, 886, 686]}]}]
2663_enriched.hrc	image_generator/data/images/2663_partial_2_close-up_shot_3_original.png	take the apple at the left of the box	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'apple', 'bbox_2d': [101, 475, 532, 911]}]}]
2663_enriched.hrc	image_generator/data/images/2663_partial_2_close-up_shot_2_original.png	take the apple at the left of the box	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'apple', 'bbox_2d': [151, 527, 463, 891]}]}]
2646_enriched.hrc	image_generator/data/images/2646_full_1_high-angle_shot_0_original.png	enter the door of the kitchen	[{'frame': 'ARRIVING', 'elements': [{'name': 'Goal', 'surface': 'door', 'bbox_2d': [75, 2, 940, 1020]}]}]
2646_enriched.hrc	image_generator/data/images/2646_full_1_low-angle_shot_1_original.png	enter the door of the kitchen	[{'frame': 'ARRIVING', 'elements': [{'name': 'Goal', 'surface': 'door', 'bbox_2d': [357, 285, 673, 889]}]}]
2646_enriched.hrc	image_generator/data/images/2646_empty_0_low-angle_shot_3_original.png	enter the door of the kitchen	[{'frame': 'ARRIVING', 'elements': [{'name': 'Goal', 'surface': 'door', 'bbox_2d': [711, 756, 871, 1021]}]}]
2646_enriched.hrc	image_generator/data/images/2646_empty_0_wide_shot_3_original.png	enter the door of the kitchen	[{'frame': 'ARRIVING', 'elements': [{'name': 'Goal', 'surface': 'door', 'bbox_2d': [58, 190, 161, 917]}]}]
2661_enriched.hrc	image_generator/data/images/2661_full_0_low-angle_shot_1_original.png	search in the corridor for the jar	[{'frame': 'LOCATING', 'elements': [{'name': 'Ground', 'surface': 'corridor', 'bbox_2d': '<MISSING>'}, {'name': 'Sought_entity', 'surface': 'jar', 'bbox_2d': '<MISSING>'}]}]
2661_enriched.hrc	image_generator/data/images/2661_full_1_close-up_shot_2_original.png	search in the corridor for the jar	[{'frame': 'LOCATING', 'elements': [{'name': 'Ground', 'surface': 'corridor', 'bbox_2d': '<MISSING>'}, {'name': 'Sought_entity', 'surface': 'jar', 'bbox_2d': [400, 387, 638, 925]}]}]
2661_enriched.hrc	image_generator/data/images/2661_empty_0_close-up_shot_0_original.png	search in the corridor for the jar	[{'frame': 'LOCATING', 'elements': [{'name': 'Ground', 'surface': 'corridor', 'bbox_2d': '<MISSING>'}, {'name': 'Sought_entity', 'surface': 'jar', 'bbox_2d': [426, 637, 634, 890]}]}]
2661_enriched.hrc	image_generator/data/images/2661_empty_0_high-angle_shot_0_original.png	search in the corridor for the jar	[{'frame': 'LOCATING', 'elements': [{'name': 'Ground', 'surface': 'corridor', 'bbox_2d': '<MISSING>'}, {'name': 'Sought_entity', 'surface': 'jar', 'bbox_2d': [704, 851, 747, 906]}]}]
3516_enriched.hrc	image_generator/data/images/3516_empty_0_long_shot_4_original.png	please go to the kitchen and then in the bathroom	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'kitchen', 'bbox_2d': '<ROOM>'}]}, {'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'bathroom', 'bbox_2d': '<ROOM>'}]}]
3516_enriched.hrc	image_generator/data/images/3516_empty_0_close-up_shot_4_original.png	please go to the kitchen and then in the bathroom	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'kitchen', 'bbox_2d': '<ROOM>'}]}, {'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'bathroom', 'bbox_2d': '<ROOM>'}]}]
3487_enriched.hrc	image_generator/data/images/3487_full_1_close-up_shot_2_original.png	check if the lights are turned on please	[{'frame': 'INSPECTING', 'elements': [{'name': 'Ground', 'surface': 'lights', 'bbox_2d': '<MISSING>'}, {'name': 'Desired_state', 'surface': 'on', 'bbox_2d': '<STATUS>'}]}]
3487_enriched.hrc	image_generator/data/images/3487_full_1_close-up_shot_4_original.png	check if the lights are turned on please	[{'frame': 'INSPECTING', 'elements': [{'name': 'Ground', 'surface': 'lights', 'bbox_2d': '<MISSING>'}, {'name': 'Desired_state', 'surface': 'on', 'bbox_2d': '<STATUS>'}]}]
3487_enriched.hrc	image_generator/data/images/3487_empty_0_low-angle_shot_3_original.png	check if the lights are turned on please	[{'frame': 'INSPECTING', 'elements': [{'name': 'Ground', 'surface': 'lights', 'bbox_2d': '<MISSING>'}, {'name': 'Desired_state', 'surface': 'on', 'bbox_2d': '<STATUS>'}]}]
3487_enriched.hrc	image_generator/data/images/3487_empty_0_low-angle_shot_4_original.png	check if the lights are turned on please	[{'frame': 'INSPECTING', 'elements': [{'name': 'Ground', 'surface': 'lights', 'bbox_2d': '<MISSING>'}, {'name': 'Desired_state', 'surface': 'on', 'bbox_2d': '<STATUS>'}]}]
3495_enriched.hrc	image_generator/data/images/3495_empty_0_close-up_shot_2_original.png	could you please take it to the restroom	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Theme', 'surface': 'it', 'bbox_2d': '<MISSING>'}, {'name': 'Goal', 'surface': 'restroom', 'bbox_2d': '<MISSING>'}]}]
3495_enriched.hrc	image_generator/data/images/3495_empty_0_close-up_shot_4_original.png	could you please take it to the restroom	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Theme', 'surface': 'it', 'bbox_2d': '<MISSING>'}, {'name': 'Goal', 'surface': 'restroom', 'bbox_2d': '<MISSING>'}]}]
3539_enriched.hrc	image_generator/data/images/3539_full_1_close-up_shot_2_original.png	robot move to your right and find the box	[{'frame': 'MOTION', 'elements': [{'name': 'Direction', 'surface': 'right', 'bbox_2d': '<POSITION>'}]}, {'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'box', 'bbox_2d': [305, 408, 802, 803]}]}]
3539_enriched.hrc	image_generator/data/images/3539_full_1_close-up_shot_4_original.png	robot move to your right and find the box	[{'frame': 'MOTION', 'elements': [{'name': 'Direction', 'surface': 'right', 'bbox_2d': '<POSITION>'}]}, {'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'box', 'bbox_2d': [266, 362, 872, 908]}]}]
3539_enriched.hrc	image_generator/data/images/3539_empty_0_high-angle_shot_3_original.png	robot move to your right and find the box	[{'frame': 'MOTION', 'elements': [{'name': 'Direction', 'surface': 'right', 'bbox_2d': '<POSITION>'}]}, {'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'box', 'bbox_2d': '<MISSING>'}]}]
3539_enriched.hrc	image_generator/data/images/3539_empty_0_high-angle_shot_2_original.png	robot move to your right and find the box	[{'frame': 'MOTION', 'elements': [{'name': 'Direction', 'surface': 'right', 'bbox_2d': '<POSITION>'}]}, {'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'box', 'bbox_2d': '<MISSING>'}]}]
3518_enriched.hrc	image_generator/data/images/3518_full_1_high-angle_shot_2_original.png	please go to the kitchen through the door	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'kitchen', 'bbox_2d': '<ROOM>'}, {'name': 'Path', 'surface': 'door', 'bbox_2d': '<MISSING>'}]}]
3518_enriched.hrc	image_generator/data/images/3518_full_1_high-angle_shot_1_original.png	please go to the kitchen through the door	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'kitchen', 'bbox_2d': '<ROOM>'}, {'name': 'Path', 'surface': 'door', 'bbox_2d': [345, 1, 668, 326]}]}]
3518_enriched.hrc	image_generator/data/images/3518_empty_0_close-up_shot_3_original.png	please go to the kitchen through the door	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'kitchen', 'bbox_2d': '<ROOM>'}, {'name': 'Path', 'surface': 'door', 'bbox_2d': [398, 1, 664, 589]}]}]
3518_enriched.hrc	image_generator/data/images/3518_empty_0_close-up_shot_2_original.png	please go to the kitchen through the door	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'kitchen', 'bbox_2d': '<ROOM>'}, {'name': 'Path', 'surface': 'door', 'bbox_2d': [646, 159, 858, 703]}]}]
3556_enriched.hrc	image_generator/data/images/3556_full_11_close-up_shot_4_original.png	take the laptop and the book on the table on the couch	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'laptop', 'bbox_2d': [3, 336, 431, 757]}, {'name': 'Goal', 'surface': 'couch', 'bbox_2d': [329, 338, 1021, 548]}]}]
3556_enriched.hrc	image_generator/data/images/3556_full_11_close-up_shot_1_original.png	take the laptop and the book on the table on the couch	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'laptop', 'bbox_2d': [388, 510, 852, 696]}, {'name': 'Goal', 'surface': 'couch', 'bbox_2d': [95, 200, 1018, 558]}]}]
3556_enriched.hrc	image_generator/data/images/3556_empty_7_close-up_shot_4_original.png	take the laptop and the book on the table on the couch	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'laptop', 'bbox_2d': [3, 224, 984, 934]}, {'name': 'Goal', 'surface': 'couch', 'bbox_2d': [648, 34, 1021, 552]}]}]
3556_enriched.hrc	image_generator/data/images/3556_empty_7_close-up_shot_1_original.png	take the laptop and the book on the table on the couch	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'laptop', 'bbox_2d': [279, 81, 1021, 565]}, {'name': 'Goal', 'surface': 'couch', 'bbox_2d': [2, 122, 508, 417]}]}]
3556_enriched.hrc	image_generator/data/images/3556_partial_3_close-up_shot_3_original.png	take the laptop and the book on the table on the couch	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'laptop', 'bbox_2d': [58, 481, 645, 875]}, {'name': 'Goal', 'surface': 'couch', 'bbox_2d': [2, 452, 381, 712]}]}]
3556_enriched.hrc	image_generator/data/images/3556_partial_3_close-up_shot_4_original.png	take the laptop and the book on the table on the couch	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'laptop', 'bbox_2d': '<MISSING>'}, {'name': 'Goal', 'surface': 'couch', 'bbox_2d': [371, 341, 822, 552]}]}]
3509_enriched.hrc	image_generator/data/images/3509_full_3_close-up_shot_2_original.png	may you inspect the box behind the tv	[{'frame': 'INSPECTING', 'elements': [{'name': 'Inspector', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Ground', 'surface': 'box', 'bbox_2d': [350, 610, 704, 905]}]}]
3509_enriched.hrc	image_generator/data/images/3509_full_3_close-up_shot_4_original.png	may you inspect the box behind the tv	[{'frame': 'INSPECTING', 'elements': [{'name': 'Inspector', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Ground', 'surface': 'box', 'bbox_2d': [360, 504, 759, 825]}]}]
3509_enriched.hrc	image_generator/data/images/3509_empty_0_high-angle_shot_1_original.png	may you inspect the box behind the tv	[{'frame': 'INSPECTING', 'elements': [{'name': 'Inspector', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Ground', 'surface': 'box', 'bbox_2d': '<MISSING>'}]}]
3509_enriched.hrc	image_generator/data/images/3509_empty_0_close-up_shot_4_original.png	may you inspect the box behind the tv	[{'frame': 'INSPECTING', 'elements': [{'name': 'Inspector', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Ground', 'surface': 'box', 'bbox_2d': '<MISSING>'}]}]
3509_enriched.hrc	image_generator/data/images/3509_partial_2_close-up_shot_3_original.png	may you inspect the box behind the tv	[{'frame': 'INSPECTING', 'elements': [{'name': 'Inspector', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Ground', 'surface': 'box', 'bbox_2d': [351, 404, 801, 711]}]}]
3509_enriched.hrc	image_generator/data/images/3509_partial_2_close-up_shot_2_original.png	may you inspect the box behind the tv	[{'frame': 'INSPECTING', 'elements': [{'name': 'Inspector', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Ground', 'surface': 'box', 'bbox_2d': '<MISSING>'}]}]
3499_enriched.hrc	image_generator/data/images/3499_empty_0_close-up_shot_0_original.png	go backward	[{'frame': 'MOTION', 'elements': [{'name': 'Direction', 'surface': 'backward', 'bbox_2d': '<MISSING>'}]}]
3499_enriched.hrc	image_generator/data/images/3499_empty_0_high-angle_shot_1_original.png	go backward	[{'frame': 'MOTION', 'elements': [{'name': 'Direction', 'surface': 'backward', 'bbox_2d': '<MISSING>'}]}]
3521_enriched.hrc	image_generator/data/images/3521_full_3_close-up_shot_2_original.png	please inspect the teddy bear	[{'frame': 'INSPECTING', 'elements': [{'name': 'Ground', 'surface': 'teddy', 'bbox_2d': '<MISSING>'}]}]
3521_enriched.hrc	image_generator/data/images/3521_full_3_close-up_shot_4_original.png	please inspect the teddy bear	[{'frame': 'INSPECTING', 'elements': [{'name': 'Ground', 'surface': 'teddy', 'bbox_2d': '<MISSING>'}]}]
3521_enriched.hrc	image_generator/data/images/3521_empty_0_close-up_shot_3_original.png	please inspect the teddy bear	[{'frame': 'INSPECTING', 'elements': [{'name': 'Ground', 'surface': 'teddy', 'bbox_2d': '<MISSING>'}]}]
3521_enriched.hrc	image_generator/data/images/3521_empty_0_close-up_shot_2_original.png	please inspect the teddy bear	[{'frame': 'INSPECTING', 'elements': [{'name': 'Ground', 'surface': 'teddy', 'bbox_2d': '<MISSING>'}]}]
3521_enriched.hrc	image_generator/data/images/3521_partial_2_close-up_shot_2_original.png	please inspect the teddy bear	[{'frame': 'INSPECTING', 'elements': [{'name': 'Ground', 'surface': 'teddy', 'bbox_2d': '<MISSING>'}]}]
3521_enriched.hrc	image_generator/data/images/3521_partial_2_close-up_shot_4_original.png	please inspect the teddy bear	[{'frame': 'INSPECTING', 'elements': [{'name': 'Ground', 'surface': 'teddy', 'bbox_2d': '<MISSING>'}]}]
3501_enriched.hrc	image_generator/data/images/3501_full_1_close-up_shot_2_original.png	go near the tv and switch it off please	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'tv', 'bbox_2d': [227, 381, 621, 658]}]}, {'frame': 'CHANGE_OPERATIONAL_STATE', 'elements': [{'name': 'Device', 'surface': 'it', 'bbox_2d': '<MISSING>'}, {'name': 'Operational_state', 'surface': 'off', 'bbox_2d': '<STATUS>'}]}]
3501_enriched.hrc	image_generator/data/images/3501_full_1_close-up_shot_4_original.png	go near the tv and switch it off please	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'tv', 'bbox_2d': [68, 333, 579, 736]}]}, {'frame': 'CHANGE_OPERATIONAL_STATE', 'elements': [{'name': 'Device', 'surface': 'it', 'bbox_2d': '<MISSING>'}, {'name': 'Operational_state', 'surface': 'off', 'bbox_2d': '<STATUS>'}]}]
3501_enriched.hrc	image_generator/data/images/3501_empty_1_wide_shot_3_original.png	go near the tv and switch it off please	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'tv', 'bbox_2d': '<MISSING>'}]}, {'frame': 'CHANGE_OPERATIONAL_STATE', 'elements': [{'name': 'Device', 'surface': 'it', 'bbox_2d': '<MISSING>'}, {'name': 'Operational_state', 'surface': 'off', 'bbox_2d': '<STATUS>'}]}]
3501_enriched.hrc	image_generator/data/images/3501_empty_1_wide_shot_4_original.png	go near the tv and switch it off please	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'tv', 'bbox_2d': [1, 1, 251, 429]}]}, {'frame': 'CHANGE_OPERATIONAL_STATE', 'elements': [{'name': 'Device', 'surface': 'it', 'bbox_2d': '<MISSING>'}, {'name': 'Operational_state', 'surface': 'off', 'bbox_2d': '<STATUS>'}]}]
3545_enriched.hrc	image_generator/data/images/3545_full_1_close-up_shot_2_original.png	sorry may you find me the newspaper	[{'frame': 'LOCATING', 'elements': [{'name': 'Perceiver', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Sought_entity', 'surface': 'newspaper', 'bbox_2d': [14, 575, 1015, 996]}]}]
3545_enriched.hrc	image_generator/data/images/3545_full_1_close-up_shot_4_original.png	sorry may you find me the newspaper	[{'frame': 'LOCATING', 'elements': [{'name': 'Perceiver', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Sought_entity', 'surface': 'newspaper', 'bbox_2d': [40, 501, 1018, 927]}]}]
3545_enriched.hrc	image_generator/data/images/3545_empty_1_close-up_shot_2_original.png	sorry may you find me the newspaper	[{'frame': 'LOCATING', 'elements': [{'name': 'Perceiver', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Sought_entity', 'surface': 'newspaper', 'bbox_2d': [44, 641, 1022, 1006]}]}]
3545_enriched.hrc	image_generator/data/images/3545_empty_1_close-up_shot_4_original.png	sorry may you find me the newspaper	[{'frame': 'LOCATING', 'elements': [{'name': 'Perceiver', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Sought_entity', 'surface': 'newspaper', 'bbox_2d': [76, 545, 764, 947]}]}]
3489_enriched.hrc	image_generator/data/images/3489_full_1_close-up_shot_2_original.png	check whether the lights in the bathroom are switched off	[{'frame': 'INSPECTING', 'elements': [{'name': 'Ground', 'surface': 'lights', 'bbox_2d': '<MISSING>'}, {'name': 'Desired_state', 'surface': 'off', 'bbox_2d': '<STATUS>'}]}]
3489_enriched.hrc	image_generator/data/images/3489_full_1_close-up_shot_1_original.png	check whether the lights in the bathroom are switched off	[{'frame': 'INSPECTING', 'elements': [{'name': 'Ground', 'surface': 'lights', 'bbox_2d': '<MISSING>'}, {'name': 'Desired_state', 'surface': 'off', 'bbox_2d': '<STATUS>'}]}]
3489_enriched.hrc	image_generator/data/images/3489_empty_0_close-up_shot_3_original.png	check whether the lights in the bathroom are switched off	[{'frame': 'INSPECTING', 'elements': [{'name': 'Ground', 'surface': 'lights', 'bbox_2d': '<MISSING>'}, {'name': 'Desired_state', 'surface': 'off', 'bbox_2d': '<STATUS>'}]}]
